rx_id,x,y,z
RX_1266,-30.445137,-528.443970,1.800000
RX_1267,-308.149170,-252.909103,1.800000
RX_1268,-26.224703,-420.423920,1.800000
RX_1269,355.139893,335.527893,1.800000
RX_1270,-84.247856,-400.023285,1.800000
RX_1271,363.779877,-412.255554,1.800000
RX_1272,156.843506,219.617661,1.800000
RX_1273,-185.774933,87.151276,1.800000
RX_1274,351.077850,-19.345444,1.800000
RX_1275,-263.217438,-282.310608,1.800000
RX_1276,133.082153,-82.194618,1.800000
RX_1277,-93.971466,-235.124878,1.800000
RX_1278,124.505775,-132.313187,1.800000
RX_1279,61.529140,-56.782692,1.800000
RX_1280,0.044634,125.481163,1.800000
RX_1281,-261.212158,114.831161,1.800000
RX_1282,402.473450,-223.490662,1.800000
RX_1283,111.163483,485.593811,1.800000
RX_1284,-403.971924,-236.224319,1.800000
RX_1285,184.007141,394.494598,1.800000
RX_1286,-219.290558,-97.217651,1.800000
RX_1287,359.206421,277.436707,1.800000
RX_1288,-13.057766,-348.652405,1.800000
RX_1289,398.679260,353.330750,1.800000
RX_1290,-288.819000,-508.282288,1.800000
RX_1291,453.950348,129.273987,1.800000
RX_1292,-51.886574,434.385834,1.800000
RX_1293,-53.271854,219.242615,1.800000
RX_1294,-20.376678,-64.736053,1.800000
RX_1295,-365.859039,-455.511505,1.800000
RX_1296,257.616211,-209.122757,1.800000
RX_1297,-270.304901,-278.488800,1.800000
RX_1298,-391.903564,427.527374,1.800000
RX_1299,76.505180,-245.811600,1.800000
RX_1300,178.164993,-469.305267,1.800000
RX_1301,-108.663300,111.126495,1.800000
RX_1302,174.363861,247.880753,1.800000
RX_1303,128.421783,410.291656,1.800000
RX_1304,-39.626030,395.181122,1.800000
RX_1305,-265.233887,469.199219,1.800000
RX_1306,-285.124573,197.714981,1.800000
RX_1307,324.791473,564.985229,1.800000
RX_1308,-144.322357,-122.019829,1.800000
RX_1309,287.190155,-52.672787,1.800000
RX_1310,215.520004,-471.662689,1.800000
RX_1311,325.296997,48.989838,1.800000
RX_1312,252.706696,-205.143417,1.800000
RX_1313,-132.815338,-452.886383,1.800000
RX_1314,-446.342072,-106.653603,1.800000
RX_1315,325.352905,-418.916565,1.800000
RX_1316,-429.953583,314.925812,1.800000
RX_1317,-121.174301,-239.604691,1.800000
RX_1318,234.250900,70.552788,1.800000
RX_1319,-307.732056,365.680054,1.800000
RX_1320,142.871429,184.300278,1.800000
RX_1321,-375.901001,-235.914932,1.800000
RX_1322,51.256317,-44.874310,1.800000
RX_1323,53.957455,-356.003204,1.800000
RX_1324,-149.073090,409.865936,1.800000
RX_1325,190.989655,294.066650,1.800000
RX_1326,-79.676437,-84.921700,1.800000
RX_1327,117.881081,-169.143738,1.800000
RX_1328,253.064575,532.078247,1.800000
RX_1329,-35.814938,445.882202,1.800000
RX_1330,-245.253494,22.374624,1.800000
RX_1331,-226.355484,-50.789356,1.800000
RX_1332,-230.942566,-187.585846,1.800000
RX_1333,139.092087,366.528748,1.800000
RX_1334,-199.417053,-231.093063,1.800000
RX_1335,-88.254761,-465.275635,1.800000
RX_1336,-105.025017,338.913116,1.800000
RX_1337,-79.119202,-106.130081,1.800000
RX_1338,-145.350266,-296.921295,1.800000
RX_1339,393.238525,-183.287811,1.800000
RX_1340,131.429688,-148.450867,1.800000
RX_1341,-80.714470,286.365295,1.800000
RX_1342,454.094116,309.472778,1.800000
RX_1343,-32.381294,-283.247040,1.800000
RX_1344,-13.045968,-65.756844,1.800000
RX_1345,-97.655441,-372.234009,1.800000
RX_1346,-356.993439,38.958183,1.800000
RX_1347,-401.415100,-469.043884,1.800000
RX_1348,-278.998657,-498.898102,1.800000
RX_1349,-217.297394,-220.772598,1.800000
RX_1350,-264.179138,-195.439499,1.800000
RX_1351,28.574320,-34.316414,1.800000
RX_1352,343.572876,-14.220291,1.800000
RX_1353,15.269382,-68.017227,1.800000
RX_1354,211.382721,-15.765886,1.800000
RX_1355,-16.084347,367.307098,1.800000
RX_1356,-156.735626,499.271637,1.800000
RX_1357,-212.960983,-95.059525,1.800000
RX_1358,347.273529,235.535370,1.800000
RX_1359,304.111481,-174.390503,1.800000
RX_1360,-267.353363,-494.527100,1.800000
RX_1361,398.803436,-125.584969,1.800000
RX_1362,-276.134857,117.999146,1.800000
RX_1363,-274.720612,-251.520035,1.800000
RX_1364,226.475204,194.519363,1.800000
RX_1365,60.623646,-353.148804,1.800000
RX_1366,-260.833038,-161.908829,1.800000
RX_1367,-350.834351,15.868114,1.800000
RX_1368,114.074921,-113.916328,1.800000
RX_1369,-242.508469,13.408556,1.800000
RX_1370,291.872711,-132.953461,1.800000
RX_1371,31.124874,-231.526581,1.800000
RX_1372,293.555328,151.181015,1.800000
RX_1373,-330.581085,-492.620941,1.800000
RX_1374,-15.928026,82.834167,1.800000
RX_1375,-351.933716,-256.510895,1.800000
RX_1376,149.881256,-77.911728,1.800000
RX_1377,374.000824,397.470337,1.800000
RX_1378,264.160614,-237.179855,1.800000
RX_1379,-0.215182,54.460098,1.800000
RX_1380,293.433990,-57.145283,1.800000
RX_1381,181.007080,-69.624352,1.800000
RX_1382,-409.354645,-383.041107,1.800000
RX_1383,23.166973,-80.616051,1.800000
RX_1384,353.114929,421.001556,1.800000
RX_1385,-130.095810,481.221619,1.800000
RX_1386,91.742149,134.979294,1.800000
RX_1387,-388.233978,27.651752,1.800000
RX_1388,139.223236,384.460968,1.800000
RX_1389,241.264771,405.655396,1.800000
RX_1390,250.765060,176.425751,1.800000
RX_1391,314.113892,-204.247925,1.800000
RX_1392,112.786476,-366.277771,1.800000
RX_1393,413.484131,463.055634,1.800000
RX_1394,-343.291443,3.171865,1.800000
RX_1395,30.148834,-510.016632,1.800000
RX_1396,342.797821,458.934723,1.800000
RX_1397,392.025543,-416.291779,1.800000
RX_1398,-30.425259,146.450989,1.800000
RX_1399,-433.565887,112.026733,1.800000
RX_1400,-127.134544,-362.710754,1.800000
RX_1401,-369.810120,452.841309,1.800000
RX_1402,15.523561,-402.881622,1.800000
RX_1403,-229.456726,9.647432,1.800000
RX_1404,47.070065,-184.002060,1.800000
RX_1405,-143.313980,-311.181580,1.800000
RX_1406,315.370453,426.176727,1.800000
RX_1407,-278.835022,-57.715893,1.800000
RX_1408,-204.957794,-372.590118,1.800000
RX_1409,178.310394,149.118912,1.800000
RX_1410,-238.812607,-211.027008,1.800000
RX_1411,-172.639053,-379.479736,1.800000
RX_1412,-70.515472,279.103668,1.800000
RX_1413,-329.632141,45.967232,1.800000
RX_1414,-96.240974,352.960785,1.800000
RX_1415,-351.442871,-426.414093,1.800000
RX_1416,122.092987,-115.388550,1.800000
RX_1417,15.302131,-25.647705,1.800000
RX_1418,-72.370239,-520.436279,1.800000
RX_1419,-167.413727,516.654175,1.800000
RX_1420,383.685944,-196.881409,1.800000
RX_1421,-105.037155,414.915039,1.800000
RX_1422,106.126793,-287.582031,1.800000
RX_1423,-325.327606,462.073059,1.800000
RX_1424,278.711548,-46.067631,1.800000
RX_1425,-216.658493,499.819031,1.800000
RX_1426,108.442261,-240.165512,1.800000
RX_1427,-440.550446,99.939270,1.800000
RX_1428,-174.608826,-275.370270,1.800000
RX_1429,-81.360939,-216.575150,1.800000
RX_1430,233.669724,-59.326660,1.800000
RX_1431,-22.952394,-71.655029,1.800000
RX_1432,314.388794,-191.741104,1.800000
RX_1433,369.707062,376.552460,1.800000
RX_1434,236.385696,63.438332,1.800000
RX_1435,-294.950684,228.712112,1.800000
RX_1436,-130.522552,345.237091,1.800000
RX_1437,-290.734955,-49.800053,1.800000
RX_1438,-180.776535,-276.370758,1.800000
RX_1439,-21.558096,-85.394318,1.800000
RX_1440,249.529465,-445.156799,1.800000
RX_1441,313.450897,601.529541,1.800000
RX_1442,-303.628815,-114.658730,1.800000
RX_1443,390.281372,-189.138840,1.800000
RX_1444,144.729004,349.060547,1.800000
RX_1445,-221.411499,-69.005371,1.800000
RX_1446,-15.603989,139.002014,1.800000
RX_1447,-275.805176,111.562698,1.800000
RX_1448,-211.802094,-102.600418,1.800000
RX_1449,-89.972855,427.878265,1.800000
RX_1450,-1.393677,17.344248,1.800000
RX_1451,-206.245224,-425.845856,1.800000
RX_1452,306.282318,548.667236,1.800000
RX_1453,332.716919,-314.791748,1.800000
RX_1454,200.161179,-80.179916,1.800000
RX_1455,-402.387756,424.751617,1.800000
RX_1456,186.921509,510.282043,1.800000
RX_1457,35.415981,-40.041946,1.800000
RX_1458,60.174587,476.375793,1.800000
RX_1459,329.109100,-264.502533,1.800000
RX_1460,-408.653839,-398.463104,1.800000
RX_1461,-412.974335,-390.004089,1.800000
RX_1462,12.272380,-236.917587,1.800000
RX_1463,-307.362122,-569.285583,1.800000
RX_1464,-308.322632,-223.994507,1.800000
RX_1465,-421.969604,299.559875,1.800000
RX_1466,-405.846710,-473.843842,1.800000
RX_1467,397.102783,-404.153137,1.800000
RX_1468,-15.468542,96.087433,1.800000
RX_1469,-464.869171,-51.226532,1.800000
RX_1470,119.267410,-128.310287,1.800000
RX_1471,-420.747559,-180.937057,1.800000
RX_1472,-336.113831,-248.403503,1.800000
RX_1473,406.065643,293.774475,1.800000
RX_1474,-351.747498,357.162231,1.800000
RX_1475,-367.225891,5.369117,1.800000
RX_1476,319.327911,-229.867584,1.800000
RX_1477,-341.147888,-464.121582,1.800000
RX_1478,-346.317474,352.583069,1.800000
RX_1479,323.380615,-245.567032,1.800000
RX_1480,-70.949181,431.735962,1.800000
RX_1481,280.423889,232.372589,1.800000
RX_1482,355.147125,343.142273,1.800000
RX_1483,401.283905,58.920891,1.800000
RX_1484,-20.144321,230.344940,1.800000
RX_1485,-413.089630,-3.770402,1.800000
RX_1486,224.488754,-100.465218,1.800000
RX_1487,-426.568726,432.409821,1.800000
RX_1488,304.510468,-430.804169,1.800000
RX_1489,-235.368027,-17.100517,1.800000
RX_1490,-209.322647,-76.683777,1.800000
RX_1491,112.219131,153.779129,1.800000
RX_1492,214.475021,-144.886490,1.800000
RX_1493,-336.812988,-455.776031,1.800000
RX_1494,209.836838,-75.329391,1.800000
RX_1495,-213.752045,387.928833,1.800000
RX_1496,91.232933,-288.483063,1.800000
RX_1497,-240.675247,386.714111,1.800000
RX_1498,-223.057617,-479.906433,1.800000
RX_1499,374.317322,150.363541,1.800000
RX_1500,-330.553497,-7.128700,1.800000
RX_1501,280.274170,-39.224144,1.800000
RX_1502,264.017914,-62.262173,1.800000
RX_1503,-47.649391,326.898468,1.800000
RX_1504,-55.238388,-431.899902,1.800000
RX_1505,-2.291155,458.704651,1.800000
RX_1506,-124.849709,21.541603,1.800000
RX_1507,198.871704,202.592896,1.800000
RX_1508,-134.606567,-117.445686,1.800000
RX_1509,46.576866,-505.351929,1.800000
RX_1510,-127.602455,468.043976,1.800000
RX_1511,-105.309875,276.021210,1.800000
RX_1512,-179.862839,-138.167557,1.800000
RX_1513,367.530457,180.983139,1.800000
RX_1514,109.979004,269.068939,1.800000
RX_1515,-345.994019,462.515442,1.800000
RX_1516,-297.578094,173.379822,1.800000
RX_1517,-429.330231,419.709320,1.800000
RX_1518,89.041153,542.237976,1.800000
RX_1519,-235.330887,-265.421509,1.800000
RX_1520,222.654861,102.049789,1.800000
RX_1521,340.957642,-36.983765,1.800000
RX_1522,-137.680679,-374.941620,1.800000
RX_1523,-318.813599,-378.422363,1.800000
RX_1524,-232.398224,-3.627856,1.800000
RX_1525,-430.820221,-141.246429,1.800000
RX_1526,-436.208618,-125.999306,1.800000
RX_1527,62.091999,-164.817795,1.800000
RX_1528,-443.783600,89.551498,1.800000
RX_1529,80.685577,-251.491684,1.800000
RX_1530,-359.582245,402.081177,1.800000
RX_1531,-443.623566,435.039917,1.800000
RX_1532,-231.638062,-375.962952,1.800000
RX_1533,91.974022,269.041962,1.800000
RX_1534,-314.517059,-245.240158,1.800000
RX_1535,136.285843,278.140625,1.800000
RX_1536,255.563858,408.516541,1.800000
RX_1537,367.385681,-32.025490,1.800000
RX_1538,154.441986,167.917236,1.800000
RX_1539,9.864891,-6.844149,1.800000
RX_1540,-434.178497,-280.074738,1.800000
RX_1541,9.522768,-70.921249,1.800000
RX_1542,-317.718109,469.803589,1.800000
RX_1543,300.294373,117.800339,1.800000
RX_1544,-218.627487,-132.708969,1.800000
RX_1545,-99.289055,-483.642883,1.800000
RX_1546,115.848267,-162.044449,1.800000
RX_1547,13.610579,-12.950541,1.800000
RX_1548,-293.716644,33.965359,1.800000
RX_1549,-268.786041,-232.299332,1.800000
RX_1550,-462.150940,67.069794,1.800000
RX_1551,-100.180283,-429.712891,1.800000
RX_1552,-409.576202,445.441681,1.800000
RX_1553,160.077713,300.275299,1.800000
RX_1554,-366.183167,440.674744,1.800000
RX_1555,-51.976360,236.712662,1.800000
RX_1556,357.920837,195.050690,1.800000
RX_1557,96.078796,120.190979,1.800000
RX_1558,-421.013641,-195.520477,1.800000
RX_1559,-392.863312,-245.194260,1.800000
RX_1560,-186.088089,-144.741959,1.800000
RX_1561,-299.323242,-69.000946,1.800000
RX_1562,180.765244,293.175934,1.800000
RX_1563,-35.971897,123.790169,1.800000
RX_1564,-85.471382,-350.914520,1.800000
RX_1565,-203.508347,-439.788696,1.800000
RX_1566,-234.708878,314.006683,1.800000
RX_1567,-268.820862,-54.756741,1.800000
RX_1568,100.267036,-185.326645,1.800000
RX_1569,-115.564827,257.632568,1.800000
RX_1570,227.663269,-108.193649,1.800000
RX_1571,22.671770,488.535767,1.800000
RX_1572,173.678696,387.074432,1.800000
RX_1573,167.836258,275.873108,1.800000
RX_1574,146.895752,-224.408951,1.800000
RX_1575,-123.314232,-397.719940,1.800000
RX_1576,161.867905,144.162582,1.800000
RX_1577,-137.293640,-364.908569,1.800000
RX_1578,391.095398,-406.333313,1.800000
RX_1579,143.774811,165.741959,1.800000
RX_1580,167.582336,289.700317,1.800000
RX_1581,-295.893829,17.709106,1.800000
RX_1582,315.130188,-424.392181,1.800000
RX_1583,223.992340,405.353882,1.800000
RX_1584,-75.716209,-437.125824,1.800000
RX_1585,-105.395088,-222.521667,1.800000
RX_1586,-12.828652,63.001274,1.800000
RX_1587,213.725525,-218.411072,1.800000
RX_1588,-222.453217,389.542480,1.800000
RX_1589,-185.984283,-118.841408,1.800000
RX_1590,80.383507,358.088318,1.800000
RX_1591,-407.825531,-251.969727,1.800000
RX_1592,330.718994,498.273438,1.800000
RX_1593,-377.088287,455.030975,1.800000
RX_1594,-93.080177,-18.824038,1.800000
RX_1595,-125.695534,216.186752,1.800000
RX_1596,-485.216858,-289.075897,1.800000
RX_1597,-117.272629,346.959869,1.800000
RX_1598,403.188416,-204.646667,1.800000
RX_1599,-146.017029,-289.890045,1.800000
RX_1600,-220.291718,-172.935318,1.800000
RX_1601,-219.281967,-254.035126,1.800000
RX_1602,-271.811462,129.383545,1.800000
RX_1603,-185.893951,397.343231,1.800000
RX_1604,262.468170,223.055237,1.800000
RX_1605,150.052734,241.872528,1.800000
RX_1606,-202.315781,-182.661972,1.800000
RX_1607,-311.801819,358.814545,1.800000
RX_1608,180.341354,232.824158,1.800000
RX_1609,239.843658,214.019409,1.800000
RX_1610,-218.166153,-76.456505,1.800000
RX_1611,-52.889061,185.378540,1.800000
RX_1612,-293.682770,458.396332,1.800000
RX_1613,-367.924347,-375.933990,1.800000
RX_1614,-123.210312,49.667583,1.800000
RX_1615,327.794220,243.797638,1.800000
RX_1616,-182.010422,493.695160,1.800000
RX_1617,-253.301636,27.478584,1.800000
RX_1618,-24.056656,446.496155,1.800000
RX_1619,32.211384,107.319016,1.800000
RX_1620,439.622192,-222.347534,1.800000
RX_1621,-32.283680,131.802170,1.800000
RX_1622,-415.586548,13.488019,1.800000
RX_1623,-134.794022,-253.545807,1.800000
RX_1624,-110.121368,26.628031,1.800000
RX_1625,-43.523560,-257.605011,1.800000
RX_1626,-219.197556,481.275330,1.800000
RX_1627,57.638119,253.000702,1.800000
RX_1628,-214.347061,-205.593384,1.800000
RX_1629,244.720093,411.200012,1.800000
RX_1630,438.410278,-107.833023,1.800000
RX_1631,-427.854706,116.606506,1.800000
RX_1632,-75.058960,296.256012,1.800000
RX_1633,322.917969,433.001495,1.800000
RX_1634,139.665817,-371.178223,1.800000
RX_1635,-321.558258,-259.539703,1.800000
RX_1636,-21.404917,-197.330872,1.800000
RX_1637,-385.856781,-22.843781,1.800000
RX_1638,337.755249,524.855957,1.800000
RX_1639,174.066498,173.339676,1.800000
RX_1640,-140.915131,-348.553619,1.800000
RX_1641,-120.559212,306.153625,1.800000
RX_1642,114.357880,-324.976288,1.800000
RX_1643,260.125183,-332.355042,1.800000
RX_1644,-401.518311,-12.939918,1.800000
RX_1645,210.988220,-5.924263,1.800000
RX_1646,-195.218323,397.744995,1.800000
RX_1647,-175.572495,-249.284592,1.800000
RX_1648,-116.499352,-450.391022,1.800000
RX_1649,230.093964,523.189148,1.800000
RX_1650,129.190582,-141.803360,1.800000
RX_1651,242.929962,25.445066,1.800000
RX_1652,-285.849945,-130.014771,1.800000
RX_1653,371.570709,-107.574738,1.800000
RX_1654,279.636108,196.873856,1.800000
RX_1655,70.009605,-496.696991,1.800000
RX_1656,151.466629,189.603546,1.800000
RX_1657,-21.648886,-527.226013,1.800000
RX_1658,-286.218445,-501.746704,1.800000
RX_1659,9.028339,-377.921936,1.800000
RX_1660,334.017212,25.957197,1.800000
RX_1661,-229.372101,-484.875732,1.800000
RX_1662,330.034851,-213.997910,1.800000
RX_1663,-409.029816,428.499969,1.800000
RX_1664,133.368011,402.652283,1.800000
RX_1665,-356.665741,372.007599,1.800000
RX_1666,298.175720,-160.068939,1.800000
RX_1667,88.997223,-279.295837,1.800000
RX_1668,72.677216,-166.442398,1.800000
RX_1669,-261.379120,483.835999,1.800000
RX_1670,-401.398773,274.208130,1.800000
RX_1671,-416.129181,-58.294884,1.800000
RX_1672,-404.160370,-7.351645,1.800000
RX_1673,-399.118103,-411.684357,1.800000
RX_1674,222.008469,-454.160614,1.800000
RX_1675,340.564545,-303.245941,1.800000
RX_1676,264.864594,-452.952209,1.800000
RX_1677,114.466995,142.713562,1.800000
RX_1678,87.024933,-214.282257,1.800000
RX_1679,41.591454,58.164608,1.800000
RX_1680,322.228241,-43.619888,1.800000
RX_1681,459.598236,131.737686,1.800000
RX_1682,-456.778595,428.137573,1.800000
RX_1683,-466.077087,-269.100494,1.800000
RX_1684,219.359711,-210.552628,1.800000
RX_1685,-202.805054,490.802490,1.800000
RX_1686,-126.619476,321.019165,1.800000
RX_1687,50.786369,-394.483582,1.800000
RX_1688,296.070312,-446.212067,1.800000
RX_1689,-34.738228,176.558517,1.800000
RX_1690,-293.501465,-286.478607,1.800000
RX_1691,-118.415359,404.893250,1.800000
RX_1692,106.772530,176.914474,1.800000
RX_1693,-91.268120,30.237223,1.800000
RX_1694,224.125397,-53.224121,1.800000
RX_1695,179.740250,509.536163,1.800000
RX_1696,-313.764587,-545.907837,1.800000
RX_1697,-157.181198,520.573914,1.800000
RX_1698,102.098755,-240.766510,1.800000
RX_1699,358.487885,400.871338,1.800000
RX_1700,91.151978,-60.397549,1.800000
RX_1701,299.648315,-425.191925,1.800000
RX_1702,180.954697,196.613098,1.800000
RX_1703,-170.952972,405.033142,1.800000
RX_1704,-58.233643,205.987381,1.800000
RX_1705,41.529842,468.399628,1.800000
RX_1706,-318.809967,-54.597275,1.800000
RX_1707,414.408813,-263.493103,1.800000
RX_1708,-400.867340,155.491760,1.800000
RX_1709,-337.211700,43.932518,1.800000
RX_1710,-268.112701,95.060516,1.800000
RX_1711,-186.892166,-111.315529,1.800000
RX_1712,-265.593689,135.287537,1.800000
RX_1713,-115.064651,392.036652,1.800000
RX_1714,-152.409546,-111.196640,1.800000
RX_1715,27.955112,-184.535049,1.800000
RX_1716,206.466919,-218.003555,1.800000
RX_1717,43.250832,-58.090378,1.800000
RX_1718,123.801414,156.775482,1.800000
RX_1719,-354.543182,414.319305,1.800000
RX_1720,205.142151,516.339111,1.800000
RX_1721,171.867966,-464.536926,1.800000
RX_1722,114.178589,457.999481,1.800000
RX_1723,90.482353,170.041153,1.800000
RX_1724,217.201508,209.761124,1.800000
RX_1725,-397.422760,161.800873,1.800000
RX_1726,76.745674,-46.090885,1.800000
RX_1727,-441.723816,-120.873505,1.800000
RX_1728,-3.882675,-212.195450,1.800000
RX_1729,287.552307,-59.136932,1.800000
RX_1730,68.009697,-223.239410,1.800000
RX_1731,194.051636,186.067200,1.800000
RX_1732,90.752060,-295.343445,1.800000
RX_1733,170.689774,259.136627,1.800000
RX_1734,139.584351,-412.169220,1.800000
RX_1735,-199.986267,-275.905884,1.800000
RX_1736,-46.829056,-528.791992,1.800000
RX_1737,209.502274,-66.680176,1.800000
RX_1738,-50.607910,-533.945312,1.800000
RX_1739,372.490540,412.441895,1.800000
RX_1740,397.689026,-194.535812,1.800000
RX_1741,-222.875885,-9.956856,1.800000
RX_1742,-136.633728,-313.396606,1.800000
RX_1743,-75.334129,-396.980713,1.800000
RX_1744,-307.483795,258.255219,1.800000
RX_1745,-60.638798,265.038300,1.800000
RX_1746,-123.925499,111.442497,1.800000
RX_1747,14.720215,-515.572327,1.800000
RX_1748,-186.921616,506.762054,1.800000
RX_1749,-370.289978,-401.847198,1.800000
RX_1750,-73.555328,286.087799,1.800000
RX_1751,136.539001,-257.882324,1.800000
RX_1752,-94.898804,-111.242599,1.800000
RX_1753,356.009766,-358.803833,1.800000
RX_1754,-137.797653,340.746368,1.800000
RX_1755,184.772690,-219.852539,1.800000
RX_1756,123.440605,274.152344,1.800000
RX_1757,-123.396194,-449.713104,1.800000
RX_1758,-128.389954,-385.181122,1.800000
RX_1759,243.754715,40.267067,1.800000
RX_1760,-85.681160,242.183075,1.800000
RX_1761,-64.592186,272.679779,1.800000
RX_1762,-89.821793,120.025871,1.800000
RX_1763,-327.712189,-246.889450,1.800000
RX_1764,-196.525696,-474.659698,1.800000
RX_1765,-364.422333,406.196838,1.800000
RX_1766,88.375916,-192.897766,1.800000
RX_1767,-135.790619,-13.464708,1.800000
RX_1768,-42.020969,131.997742,1.800000
RX_1769,88.581078,360.542145,1.800000
RX_1770,-278.159393,12.352354,1.800000
RX_1771,-356.398315,-231.377060,1.800000
RX_1772,351.835815,216.292587,1.800000
RX_1773,-307.152588,-69.015686,1.800000
RX_1774,258.509644,-6.369643,1.800000
RX_1775,130.209442,279.111755,1.800000
RX_1776,-60.914684,439.305725,1.800000
RX_1777,-138.152466,75.973816,1.800000
RX_1778,-254.540787,-148.346542,1.800000
RX_1779,443.459686,188.942764,1.800000
RX_1780,-80.961815,333.088989,1.800000
RX_1781,-169.576431,-426.005859,1.800000
RX_1782,64.949928,-205.643295,1.800000
RX_1783,318.687317,-33.404697,1.800000
RX_1784,-257.537842,-177.909546,1.800000
RX_1785,-437.015564,106.310921,1.800000
RX_1786,-287.562866,-300.073273,1.800000
RX_1787,347.643219,248.493591,1.800000
RX_1788,279.041748,-200.327728,1.800000
RX_1789,267.938354,-335.295105,1.800000
RX_1790,397.955017,-24.448627,1.800000
RX_1791,33.906029,-352.984894,1.800000
RX_1792,150.462204,279.959595,1.800000
RX_1793,300.112061,544.771301,1.800000
RX_1794,-440.691223,417.695465,1.800000
RX_1795,301.673950,135.642700,1.800000
RX_1796,274.670654,-205.267303,1.800000
RX_1797,-221.358658,-142.562057,1.800000
RX_1798,-239.385925,-3.590851,1.800000
RX_1799,-117.034164,236.536118,1.800000
RX_1800,410.880737,297.447418,1.800000
RX_1801,422.342041,-17.838177,1.800000
RX_1802,-248.216461,10.528687,1.800000
RX_1803,-370.543640,209.780609,1.800000
RX_1804,23.269836,-28.912481,1.800000
RX_1805,94.626099,150.793091,1.800000
RX_1806,-248.894516,-256.137085,1.800000
RX_1807,-316.386414,283.947357,1.800000
RX_1808,-25.756054,111.409241,1.800000
RX_1809,-385.550568,-376.110413,1.800000
RX_1810,316.962463,68.902893,1.800000
RX_1811,-224.518982,-59.923389,1.800000
RX_1812,192.255524,-222.998001,1.800000
RX_1813,227.580597,-462.962280,1.800000
RX_1814,-305.346069,-511.333130,1.800000
RX_1815,388.244263,332.464722,1.800000
RX_1816,281.100128,203.176697,1.800000
RX_1817,-31.854780,-72.766632,1.800000
RX_1818,-297.839417,-126.920036,1.800000
RX_1819,122.366806,176.944733,1.800000
RX_1820,261.476624,-48.787758,1.800000
RX_1821,-261.002258,105.981094,1.800000
RX_1822,-131.833344,-349.056793,1.800000
RX_1823,15.922606,-82.836037,1.800000
RX_1824,-243.280838,41.348846,1.800000
RX_1825,-168.198059,-387.779083,1.800000
RX_1826,-272.967712,-42.704494,1.800000
RX_1827,364.437225,-379.410065,1.800000
RX_1828,-334.506256,447.723877,1.800000
RX_1829,-137.566605,-327.489563,1.800000
RX_1830,-353.934906,405.253418,1.800000
RX_1831,-72.585266,-387.157837,1.800000
RX_1832,-197.798203,-238.735916,1.800000
RX_1833,464.898163,-238.941940,1.800000
RX_1834,102.200722,-110.282112,1.800000
RX_1835,221.293518,116.465446,1.800000
RX_1836,-353.125458,0.337178,1.800000
RX_1837,304.885498,113.439453,1.800000
RX_1838,-358.494354,377.802948,1.800000
RX_1839,-151.450485,-304.684235,1.800000
RX_1840,208.350677,-456.371796,1.800000
RX_1841,-203.197510,-388.142120,1.800000
RX_1842,29.147980,119.026344,1.800000
RX_1843,-448.395477,417.692932,1.800000
RX_1844,-115.994324,-382.474487,1.800000
RX_1845,-204.692703,-114.348969,1.800000
RX_1846,229.879211,84.427048,1.800000
RX_1847,253.432983,-339.968872,1.800000
RX_1848,100.891800,-326.535095,1.800000
RX_1849,-100.111435,-217.276321,1.800000
RX_1850,-441.498383,-282.561401,1.800000
RX_1851,-407.698212,-71.562378,1.800000
RX_1852,-97.238617,340.339447,1.800000
RX_1853,-158.175705,-273.296112,1.800000
RX_1854,-331.284058,459.792694,1.800000
RX_1855,346.598267,-301.483826,1.800000
RX_1856,106.563080,-381.202545,1.800000
RX_1857,364.957764,451.168427,1.800000
RX_1858,373.737122,-205.621994,1.800000
RX_1859,298.257446,-136.933456,1.800000
RX_1860,-476.370575,-14.306854,1.800000
RX_1861,-458.154724,-266.455902,1.800000
RX_1862,-339.383759,-385.730225,1.800000
RX_1863,104.877335,365.470093,1.800000
RX_1864,-407.417236,-404.629364,1.800000
RX_1865,273.901093,-267.075745,1.800000
RX_1866,434.550232,150.251221,1.800000
RX_1867,117.175034,127.997169,1.800000
RX_1868,-211.736130,395.150452,1.800000
RX_1869,-298.295837,-596.109253,1.800000
RX_1870,-453.797882,72.908958,1.800000
RX_1871,-286.574219,-267.607330,1.800000
RX_1872,410.791016,288.197968,1.800000
RX_1873,128.078491,417.434692,1.800000
RX_1874,-44.866840,154.785385,1.800000
RX_1875,110.911186,-66.809723,1.800000
RX_1876,-327.565247,272.685516,1.800000
RX_1877,291.435486,159.472794,1.800000
RX_1878,285.319763,-309.513428,1.800000
RX_1879,28.984276,348.936554,1.800000
RX_1880,-283.177063,466.454987,1.800000
RX_1881,95.401863,530.138306,1.800000
RX_1882,-163.944489,95.530685,1.800000
RX_1883,-194.979309,-32.699066,1.800000
RX_1884,-274.699432,142.300613,1.800000
RX_1885,-111.012375,264.318390,1.800000
RX_1886,447.876312,-225.454849,1.800000
RX_1887,409.670868,455.790497,1.800000
RX_1888,-406.520752,-392.486237,1.800000
RX_1889,310.775757,-183.911591,1.800000
RX_1890,11.392850,124.730492,1.800000
RX_1891,-267.302765,116.821060,1.800000
RX_1892,83.507484,476.996399,1.800000
RX_1893,425.038910,-398.038086,1.800000
RX_1894,341.061829,498.539917,1.800000
RX_1895,323.650787,38.706505,1.800000
RX_1896,370.917206,353.712372,1.800000
RX_1897,-87.729446,-42.189392,1.800000
RX_1898,-437.738739,437.224609,1.800000
